Sample ID,Sampling Event,Date,Time,FL (mm),Field Run ID,SHERLOCK ID,SHERLOCK Early/Late  Call,SHERLOCK Spring/Winter Call,GTSeq ID,Gtseq Chr28 haplo,GTSeq Run ID,Final Run Designation,,** = Incongruence,"Spring*=Early/Early sample that most likely is spring, but has not been run through the spring/winter assay"
DER23_13_D_1 NM,13,5/8/2023,11:00,92,n/r,,,,,,,,,,
F6123_13_A_1,13,5/4/2023,11:20,39,Late Fall,,,,,,,,,,
F6123_13_B_1,13,5/4/2023,11:22,63,Fall,,,,,,,,,,
KNL23_13_B_1,13,5/1/2023,10:38,49,1,,,,,,,,,,
KNL23_13_B_2,13,5/1/2023,10:52,64,1,,,,,,,,,,
KNL23_13_C_1,13,5/1/2023,10:22,77,1,,,,,,,,,,
KNL23_13_C_2,13,5/1/2023,10:26,84,1,,,,,,,,,,
KNL23_13_C_3,13,5/1/2023,10:27,77,1,,,,,,,,,,
KNL23_13_C_4,13,5/1/2023,10:28,84,1,,,,,,,,,,
KNL23_13_C_5,13,5/1/2023,10:32,69,1,,,,,,,,,,
MIL23_13_B_1,13,5/8/2023,12:00,54,n/r,,,,,,,,,,
MIL23_13_C_1,13,5/8/2023,12:05,70,n/r,,,,,,,,,,
TIS23_13_B_1,13,5/3/2023,n/r,52,1,,,,,,,,,,
TIS23_13_C_1,13,5/2/2023,n/r,75,1,,,,,,,,,,
TIS23_13_C_2,13,5/2/2023,n/r,65,1,,,,,,,,,,
TIS23_13_C_3,13,5/2/2023,n/r,78,1,,,,,,,,,,
TIS23_13_C_4,13,5/2/2023,n/r,78,1,,,,,,,,,,
TIS23_13_C_5,13,5/2/2023,n/r,82,1,,,,,,,,,,
TIS23_13_D_1,13,5/3/2023,n/r,87,n/r,,,,,,,,,,
TIS23_13_D_2,13,5/3/2023,n/r,85,n/r,,,,,,,,,,
YUR23_13_A_1,13,5/2/2023,10:12,34,Late Fall,,,,,,,,,,
YUR23_13_A_10,13,5/6/2023,10:19,33,Late Fall,,,,,,,,,,
YUR23_13_A_2,13,5/2/2023,10:14,34,Late Fall,,,,,,,,,,
YUR23_13_A_3,13,5/3/2023,12:15,33,Late Fall,,,,,,,,,,
YUR23_13_A_4,13,5/3/2023,12:16,48,Late Fall,,,,,,,,,,
YUR23_13_A_5,13,5/3/2023,12:17,34,Late Fall,,,,,,,,,,
YUR23_13_A_6,13,5/3/2023,12:19,36,Late Fall,,,,,,,,,,
YUR23_13_A_7,13,5/3/2023,12:23,39,Late Fall,,,,,,,,,,
YUR23_13_A_8,13,5/4/2023,10:21,41,Late Fall,,,,,,,,,,
YUR23_13_A_9,13,5/4/2023,11:00,38,Late Fall,,,,,,,,,,
YUR23_13_B_1,13,5/2/2023,10:16,47,Late Fall,,,,,,,,,,
YUR23_13_B_2,13,5/2/2023,10:17,62,Late Fall,,,,,,,,,,
YUR23_13_B_3,13,5/3/2023,11:50,62,Late Fall,,,,,,,,,,
YUR23_13_B_4,13,5/3/2023,12:33,55,Late Fall,,,,,,,,,,
YUR23_13_B_5,13,5/3/2023,10:23,60,Late Fall,,,,,,,,,,
YUR23_13_C_1,13,5/1/2023,10:35,65,Fall,,,,,,,,,,
YUR23_13_C_10,13,5/4/2023,10:33,81,Fall,,,,,,,,,,
YUR23_13_C_11,13,5/4/2023,11:02,70,Fall,,,,,,,,,,
YUR23_13_C_12,13,5/5/2023,9:53,65,Fall,,,,,,,,,,
YUR23_13_C_13,13,5/5/2023,9:55,78,Fall,,,,,,,,,,
YUR23_13_C_14,13,5/5/2023,9:58,67,Fall,,,,,,,,,,
YUR23_13_C_15,13,5/5/2023,10:00,74,Fall,,,,,,,,,,
YUR23_13_C_2,13,5/1/2023,10:36,65,Fall,,,,,,,,,,
YUR23_13_C_3,13,5/2/2023,10:18,77,Fall,,,,,,,,,,
YUR23_13_C_4,13,5/3/2023,12:27,66,Fall,,,,,,,,,,
YUR23_13_C_5,13,5/3/2023,12:29,71,Fall,,,,,,,,,,
YUR23_13_C_6,13,5/3/2023,12:31,72,Fall,,,,,,,,,,
YUR23_13_C_7,13,5/4/2023,10:27,68,Fall,,,,,,,,,,
YUR23_13_C_8,13,5/4/2023,10:29,70,Fall,,,,,,,,,,
YUR23_13_C_9,13,5/4/2023,10:31,71,Fall,,,,,,,,,,
YUR23_13_D_1,13,5/4/2023,10:35,85,Fall,,,,,,,,,,
YUR23_13_D_2,13,5/4/2023,11:04,92,Fall,,,,,,,,,,
BTC23_14_C_1,14,5/15/2023,n/r,95,Fall,,,,,,,,,,
BTC23_14_C_2,14,5/15/2023,n/r,86,Fall,,,,,,,,,,
BTC23_14_C_3,14,5/16/2023,9:02,101,Spring,,Early/Early,,,,,Spring*,,,
BTC23_14_C_4,14,5/16/2023,9:05,97,Fall,,,,,,,,,,
BTC23_14_C_5,14,5/16/2023,9:15,98,Fall,,,,,,,,,,
BUT23_14_B_1,14,5/16/2023,10:20,62,Spring,,Early/Early,,,,,Spring*,,,
BUT23_14_B_2,14,5/16/2023,10:22,60,Spring,,Early/Early,,,,,Spring*,,,
BUT23_14_B_3,14,5/17/2023,9:40,59,Spring,,,,,,,,,,
BUT23_14_B_4,14,5/19/2023,10:40,52,Spring,,Early/Early,,,,,Spring*,,,
BUT23_14_B_5,14,5/19/2023,12:00,59,Spring,,,,,,,,,,
BUT23_14_C_1,14,5/19/2023,12:00,82,Spring,,Early/Early,,,,,Spring*,,,
BUT23_14_C_2,14,5/19/2023,12:00,76,Spring,,,,,,,,,,
BUT23_14_C_3,14,5/19/2023,12:00,83,Spring,,Early/Early,,,,,Spring*,,,
CLR23_14_A_1,14,5/18/2023,11:57,39,Late Fall,,,,,,,,,,
CLR23_14_A_2,14,5/18/2023,12:10,38,Late Fall,,Late/Late,,,,,Fall or Late Fall,,,
CLR23_14_A_3,14,5/19/2023,10:28,35,Late Fall,,Late/Late,,,,,Fall or Late Fall,,,
CLR23_14_A_4,14,5/19/2023,10:33,36,Late Fall,,Late/Late,,,,,Fall or Late Fall,,,
CLR23_14_A_5,14,5/19/2023,10:35,38,Late Fall,,Late/Late,,,,,Fall or Late Fall,,,
CLR23_14_A_6,14,5/20/2023,10:42,39,Late Fall,,Late/Late,,,,,Fall or Late Fall,,,
CLR23_14_A_7,14,5/20/2023,10:44,37,Late Fall,,Late/Late,,,,,Fall or Late Fall,,,
CLR23_14_A_8,14,5/20/2023,10:49,38,Late Fall,,Late/Late,,,,,Fall or Late Fall,,,
CLR23_14_B_1,14,5/15/2023,13:15,70,Fall,,Late/Late,,,,,Fall or Late Fall,,,
CLR23_14_B_2,14,5/15/2023,13:16,63,Fall,,Late/Late,,,,,Fall or Late Fall,,,
CLR23_14_B_3,14,5/16/2023,11:35,67,Fall,,Late/Late,,,,,Fall or Late Fall,,,
CLR23_14_B_4,14,5/16/2023,11:37,62,Fall,,Late/Late,,,,,Fall or Late Fall,,,
CLR23_14_B_5,14,5/16/2023,11:41,70,Fall,,Late/Late,,,,,Fall or Late Fall,,,
CLR23_14_C_1,14,5/17/2023,13:33,83,Fall,,Late/Late,,,,,Fall or Late Fall,,,
CLR23_14_C_2,14,5/17/2023,13:43,83,Fall,,Late/Late,,,,,Fall or Late Fall,,,
CLR23_14_C_3,14,5/18/2023,12:03,71,Fall,,,,,,,,,,
DER23_14_B_1,14,5/17/2023,13:10,64,n/r,,Early/Early,,,,,Spring*,,,
DER23_14_B_2,14,5/25/2023,10:59,64,n/r,,Early/Early,,,,,Spring*,,,
DER23_14_B_3,14,5/25/2023,n/r,63,n/r,,,,,,,,,,
DER23_14_C_1 NM,14,5/25/2023,11:01,84,n/r,,,,,,,,,,
DER23_14_C_2 NM,14,5/25/2023,11:01,80,n/r,,,,,,,,,,
DER23_14_C_3 NM,14,5/25/2023,11:03,71,n/r,,,,,,,,,,
DER23_14_C_4 NM,14,5/25/2023,11:05,72,n/r,,,,,,,,,,
DER23_14_C_5 NM,14,5/25/2023,11:06,73,n/r,,,,,,,,,,
DER23_14_D_1 NM,14,5/17/2023,13:32,85,n/r,,,,,,,,,,
DER23_14_D_2 NM,14,5/17/2023,13:33,95,n/r,,,,,,,,,,
DER23_14_D_3 NM,14,5/25/2023,10:53,97,n/r,,,,,,,,,,
DER23_14_D_4 NM,14,5/25/2023,10:57,86,n/r,,,,,,,,,,
DER23_14_D_5 NM,14,5/15/2023,n/r,96,n/r,,,,,,,,,,
DER23_14_D_6 NM,14,5/15/2023,n/r,98,n/r,,,,,,,,,,
DER23_14_D_7 NM,14,5/15/2023,n/r,100,n/r,,,,,,,,,,
DER23_14_D_8 NM,14,5/15/2023,n/r,93,n/r,,,,,,,,,,
DER23_14_D_9 NM,14,5/15/2023,n/r,92,n/r,,,,,,,,,,
DER23_14_E_1 NM,14,5/15/2023,n/r,115,n/r,,,,,,,,,,
F1723_14_A_1,14,5/19/2023,10:42,47,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F1723_14_B_1,14,5/19/2023,10:43,62,Fall,,,,,,,,,,
F1723_14_D_1,14,5/18/2023,10:52,96,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_14_B_1,14,5/16/2023,13:04,67,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_14_C_1,14,5/16/2023,12:56,79,Fall,,,,,,,,,,
F6123_14_C_2,14,5/16/2023,13:00,78,Fall,,,,,,,,,,
F6123_14_C_3,14,5/16/2023,13:02,81,Fall,,,,,,,,,,
F6123_14_C_4,14,5/17/2023,11:49,76,Fall,,,,,,,,,,
F6123_14_C_5,14,5/17/2023,11:52,87,Fall,,,,,,,,,,
F6123_14_C_6,14,5/18/2023,11:37,79,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_14_C_7,14,5/18/2023,11:40,86,Fall,,,,,,,,,,
KNL23_14_C_1,14,5/15/2023,10:00,83,1,,,,,,,,,,
KNL23_14_C_2,14,5/15/2023,10:02,80,1,,Late/Late,,,,,Fall or Late Fall,,,
KNL23_14_C_3,14,5/15/2023,10:03,81,1,,Early/Early,,,,,Spring*,,,
KNL23_14_C_4,14,5/15/2023,10:07,81,1,,Early/Early,,,,,Spring*,,,
KNL23_14_C_5,14,5/15/2023,10:08,81,1,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_14_A_1,14,5/16/2023,10:07,36,Late Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_14_A_2,14,5/17/2023,10:10,38,Late Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_14_A_3,14,5/17/2023,10:21,35,Late Fall,,,,,,,,,,
YUR23_14_A_4,14,5/18/2023,10:00,35,Late Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_14_A_5,14,5/18/2023,10:10,37,Late Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_14_A_6,14,5/18/2023,10:14,35,Late Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_14_A_7,14,5/18/2023,10:17,34,Late Fall,,,,,,,,,,
YUR23_14_B_1,14,5/15/2023,10:21,67,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_14_B_10,14,5/17/2023,10:17,63,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_14_B_2,14,5/15/2023,10:23,63,Fall,,,,,,,,,,
YUR23_14_B_3,14,5/15/2023,10:41,56,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_14_B_4,14,5/15/2023,10:44,61,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_14_B_5,14,5/15/2023,10:46,62,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_14_B_6,14,5/15/2023,10:48,57,Fall,,,,,,,,,,
YUR23_14_B_7,14,5/16/2023,10:10,58,Fall,,,,,,,,,,
YUR23_14_B_8,14,5/16/2023,10:14,64,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_14_B_9,14,5/16/2023,10:30,59,Fall,,,,,,,,,,
YUR23_14_C_1,14,5/15/2023,10:16,69,Fall,,,,,,,,,,
YUR23_14_C_10,14,5/18/2023,10:04,65,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_14_C_2,14,5/15/2023,10:18,70,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_14_C_3,14,5/15/2023,10:25,70,Fall,,,,,,,,,,
YUR23_14_C_4,14,5/15/2023,10:26,67,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_14_C_5,14,5/16/2023,10:18,69,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_14_C_6,14,5/16/2023,10:23,74,Fall,,,,,,,,,,
YUR23_14_C_7,14,5/17/2023,10:24,70,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_14_C_8,14,5/17/2023,10:29,66,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_14_C_9,14,5/17/2023,10:32,79,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_14_D_1,14,5/15/2023,10:39,92,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_14_D_2,14,5/18/2023,10:06,92,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_14_D_3,14,5/18/2023,10:08,93,Fall,,,,,,,,,,
