sample_ids,sample_event_number,sample_bin_code,sample_number,location_code,first_sample_date,sample_bin_id,sample_event_id,location_id
F1722_4_A_15,4,A,15,F17,2022-02-21,37,5,NA
F1722_4_A_15,4,A,15,F17,2022-02-21,42,5,NA
F1722_4_A_15,4,A,15,F17,2022-02-21,47,5,NA
F1722_4_A_16,4,A,16,F17,2022-02-21,2,5,NA
F1722_4_A_16,4,A,16,F17,2022-02-21,7,5,NA
F1722_4_A_16,4,A,16,F17,2022-02-21,12,5,NA
F1722_4_A_16,4,A,16,F17,2022-02-21,17,5,NA
F1722_4_A_16,4,A,16,F17,2022-02-21,22,5,NA
F1722_4_A_16,4,A,16,F17,2022-02-21,27,5,NA
F1722_4_A_16,4,A,16,F17,2022-02-21,32,5,NA
F1722_4_A_16,4,A,16,F17,2022-02-21,37,5,NA
F1722_4_A_16,4,A,16,F17,2022-02-21,42,5,NA
F1722_4_A_16,4,A,16,F17,2022-02-21,47,5,NA
F1722_4_A_17,4,A,17,F17,2022-02-21,2,5,NA
F1722_4_A_17,4,A,17,F17,2022-02-21,7,5,NA
F1722_4_A_17,4,A,17,F17,2022-02-21,12,5,NA
F1722_4_A_17,4,A,17,F17,2022-02-21,17,5,NA
F1722_4_A_17,4,A,17,F17,2022-02-21,22,5,NA
F1722_4_A_17,4,A,17,F17,2022-02-21,27,5,NA
F1722_4_A_17,4,A,17,F17,2022-02-21,32,5,NA
F1722_4_A_17,4,A,17,F17,2022-02-21,37,5,NA
F1722_4_A_17,4,A,17,F17,2022-02-21,42,5,NA
F1722_4_A_17,4,A,17,F17,2022-02-21,47,5,NA
F1722_4_A_18,4,A,18,F17,2022-02-21,2,5,NA
F1722_4_A_18,4,A,18,F17,2022-02-21,7,5,NA
F1722_4_A_18,4,A,18,F17,2022-02-21,12,5,NA
F1722_4_A_18,4,A,18,F17,2022-02-21,17,5,NA
F1722_4_A_18,4,A,18,F17,2022-02-21,22,5,NA
F1722_4_A_18,4,A,18,F17,2022-02-21,27,5,NA
F1722_4_A_18,4,A,18,F17,2022-02-21,32,5,NA
F1722_4_A_18,4,A,18,F17,2022-02-21,37,5,NA
F1722_4_A_18,4,A,18,F17,2022-02-21,42,5,NA
F1722_4_A_18,4,A,18,F17,2022-02-21,47,5,NA
F1722_4_A_19,4,A,19,F17,2022-02-21,2,5,NA
F1722_4_A_19,4,A,19,F17,2022-02-21,7,5,NA
F1722_4_A_19,4,A,19,F17,2022-02-21,12,5,NA
F1722_4_A_19,4,A,19,F17,2022-02-21,17,5,NA
F1722_4_A_19,4,A,19,F17,2022-02-21,22,5,NA
F1722_4_A_19,4,A,19,F17,2022-02-21,27,5,NA
F1722_4_A_19,4,A,19,F17,2022-02-21,32,5,NA
F1722_4_A_19,4,A,19,F17,2022-02-21,37,5,NA
F1722_4_A_19,4,A,19,F17,2022-02-21,42,5,NA
F1722_4_A_19,4,A,19,F17,2022-02-21,47,5,NA
F1722_4_A_2,4,A,2,F17,2022-02-21,2,5,NA
F1722_4_A_2,4,A,2,F17,2022-02-21,7,5,NA
F1722_4_A_2,4,A,2,F17,2022-02-21,12,5,NA
F1722_4_A_2,4,A,2,F17,2022-02-21,17,5,NA
F1722_4_A_2,4,A,2,F17,2022-02-21,22,5,NA
F1722_4_A_2,4,A,2,F17,2022-02-21,27,5,NA
F1722_4_A_2,4,A,2,F17,2022-02-21,32,5,NA
F1722_4_A_2,4,A,2,F17,2022-02-21,37,5,NA
F1722_4_A_2,4,A,2,F17,2022-02-21,42,5,NA
F1722_4_A_2,4,A,2,F17,2022-02-21,47,5,NA
F1722_4_A_20,4,A,20,F17,2022-02-21,2,5,NA
F1722_4_A_20,4,A,20,F17,2022-02-21,7,5,NA
F1722_4_A_20,4,A,20,F17,2022-02-21,12,5,NA
F1722_4_A_20,4,A,20,F17,2022-02-21,17,5,NA
F1722_4_A_20,4,A,20,F17,2022-02-21,22,5,NA
F1722_4_A_20,4,A,20,F17,2022-02-21,27,5,NA
F1722_4_A_20,4,A,20,F17,2022-02-21,32,5,NA
F1722_4_A_20,4,A,20,F17,2022-02-21,37,5,NA
F1722_4_A_20,4,A,20,F17,2022-02-21,42,5,NA
F1722_4_A_20,4,A,20,F17,2022-02-21,47,5,NA
F1722_4_A_21,4,A,21,F17,2022-02-21,2,5,NA
F1722_4_A_21,4,A,21,F17,2022-02-21,7,5,NA
F1722_4_A_21,4,A,21,F17,2022-02-21,12,5,NA
F1722_4_A_21,4,A,21,F17,2022-02-21,17,5,NA
F1722_4_A_21,4,A,21,F17,2022-02-21,22,5,NA
F1722_4_A_21,4,A,21,F17,2022-02-21,27,5,NA
F1722_4_A_21,4,A,21,F17,2022-02-21,32,5,NA
F1722_4_A_21,4,A,21,F17,2022-02-21,37,5,NA
F1722_4_A_21,4,A,21,F17,2022-02-21,42,5,NA
F1722_4_A_21,4,A,21,F17,2022-02-21,47,5,NA
F1722_4_A_22,4,A,22,F17,2022-02-21,2,5,NA
F1722_4_A_22,4,A,22,F17,2022-02-21,7,5,NA
F1722_4_A_22,4,A,22,F17,2022-02-21,12,5,NA
F1722_4_A_22,4,A,22,F17,2022-02-21,17,5,NA
F1722_4_A_22,4,A,22,F17,2022-02-21,22,5,NA
F1722_4_A_22,4,A,22,F17,2022-02-21,27,5,NA
F1722_4_A_22,4,A,22,F17,2022-02-21,32,5,NA
F1722_4_A_22,4,A,22,F17,2022-02-21,37,5,NA
F1722_4_A_22,4,A,22,F17,2022-02-21,42,5,NA
F1722_4_A_22,4,A,22,F17,2022-02-21,47,5,NA
F1722_4_A_23,4,A,23,F17,2022-02-21,2,5,NA
F1722_4_A_23,4,A,23,F17,2022-02-21,7,5,NA
F1722_4_A_23,4,A,23,F17,2022-02-21,12,5,NA
F1722_4_A_23,4,A,23,F17,2022-02-21,17,5,NA
F1722_4_A_23,4,A,23,F17,2022-02-21,22,5,NA
F1722_4_A_23,4,A,23,F17,2022-02-21,27,5,NA
F1722_4_A_23,4,A,23,F17,2022-02-21,32,5,NA
F1722_4_A_23,4,A,23,F17,2022-02-21,37,5,NA
F1722_4_A_23,4,A,23,F17,2022-02-21,42,5,NA
F1722_4_A_23,4,A,23,F17,2022-02-21,47,5,NA
F1722_4_A_24,4,A,24,F17,2022-02-21,2,5,NA
F1722_4_A_24,4,A,24,F17,2022-02-21,7,5,NA
F1722_4_A_24,4,A,24,F17,2022-02-21,12,5,NA
F1722_4_A_24,4,A,24,F17,2022-02-21,17,5,NA
F1722_4_A_24,4,A,24,F17,2022-02-21,22,5,NA
F1722_4_A_24,4,A,24,F17,2022-02-21,27,5,NA
F1722_4_A_24,4,A,24,F17,2022-02-21,32,5,NA
F1722_4_A_24,4,A,24,F17,2022-02-21,37,5,NA
F1722_4_A_24,4,A,24,F17,2022-02-21,42,5,NA
F1722_4_A_24,4,A,24,F17,2022-02-21,47,5,NA
F1722_4_A_25,4,A,25,F17,2022-02-21,2,5,NA
F1722_4_A_25,4,A,25,F17,2022-02-21,7,5,NA
F1722_4_A_25,4,A,25,F17,2022-02-21,12,5,NA
F1722_4_A_25,4,A,25,F17,2022-02-21,17,5,NA
F1722_4_A_25,4,A,25,F17,2022-02-21,22,5,NA
F1722_4_A_25,4,A,25,F17,2022-02-21,27,5,NA
F1722_4_A_25,4,A,25,F17,2022-02-21,32,5,NA
F1722_4_A_25,4,A,25,F17,2022-02-21,37,5,NA
F1722_4_A_25,4,A,25,F17,2022-02-21,42,5,NA
F1722_4_A_25,4,A,25,F17,2022-02-21,47,5,NA
F1722_4_A_26,4,A,26,F17,2022-02-21,2,5,NA
F1722_4_A_26,4,A,26,F17,2022-02-21,7,5,NA
F1722_4_A_26,4,A,26,F17,2022-02-21,12,5,NA
F1722_4_A_26,4,A,26,F17,2022-02-21,17,5,NA
F1722_4_A_26,4,A,26,F17,2022-02-21,22,5,NA
F1722_4_A_26,4,A,26,F17,2022-02-21,27,5,NA
F1722_4_A_26,4,A,26,F17,2022-02-21,32,5,NA
F1722_4_A_26,4,A,26,F17,2022-02-21,37,5,NA
F1722_4_A_26,4,A,26,F17,2022-02-21,42,5,NA
F1722_4_A_26,4,A,26,F17,2022-02-21,47,5,NA
F1722_4_A_27,4,A,27,F17,2022-02-21,2,5,NA
F1722_4_A_27,4,A,27,F17,2022-02-21,7,5,NA
F1722_4_A_27,4,A,27,F17,2022-02-21,12,5,NA
F1722_4_A_27,4,A,27,F17,2022-02-21,17,5,NA
F1722_4_A_27,4,A,27,F17,2022-02-21,22,5,NA
F1722_4_A_27,4,A,27,F17,2022-02-21,27,5,NA
F1722_4_A_27,4,A,27,F17,2022-02-21,32,5,NA
F1722_4_A_27,4,A,27,F17,2022-02-21,37,5,NA
F1722_4_A_27,4,A,27,F17,2022-02-21,42,5,NA
F1722_4_A_27,4,A,27,F17,2022-02-21,47,5,NA
F1722_4_A_28,4,A,28,F17,2022-02-21,2,5,NA
F1722_4_A_28,4,A,28,F17,2022-02-21,7,5,NA
F1722_4_A_28,4,A,28,F17,2022-02-21,12,5,NA
F1722_4_A_28,4,A,28,F17,2022-02-21,17,5,NA
F1722_4_A_28,4,A,28,F17,2022-02-21,22,5,NA
F1722_4_A_28,4,A,28,F17,2022-02-21,27,5,NA
F1722_4_A_28,4,A,28,F17,2022-02-21,32,5,NA
F1722_4_A_28,4,A,28,F17,2022-02-21,37,5,NA
F1722_4_A_28,4,A,28,F17,2022-02-21,42,5,NA
F1722_4_A_28,4,A,28,F17,2022-02-21,47,5,NA
F1722_4_A_29,4,A,29,F17,2022-02-21,2,5,NA
F1722_4_A_29,4,A,29,F17,2022-02-21,7,5,NA
F1722_4_A_29,4,A,29,F17,2022-02-21,12,5,NA
F1722_4_A_29,4,A,29,F17,2022-02-21,17,5,NA
F1722_4_A_29,4,A,29,F17,2022-02-21,22,5,NA
F1722_4_A_29,4,A,29,F17,2022-02-21,27,5,NA
F1722_4_A_29,4,A,29,F17,2022-02-21,32,5,NA
F1722_4_A_29,4,A,29,F17,2022-02-21,37,5,NA
F1722_4_A_29,4,A,29,F17,2022-02-21,42,5,NA
F1722_4_A_29,4,A,29,F17,2022-02-21,47,5,NA
F1722_4_A_3,4,A,3,F17,2022-02-21,2,5,NA
F1722_4_A_3,4,A,3,F17,2022-02-21,7,5,NA
F1722_4_A_3,4,A,3,F17,2022-02-21,12,5,NA
F1722_4_A_3,4,A,3,F17,2022-02-21,17,5,NA
F1722_4_A_3,4,A,3,F17,2022-02-21,22,5,NA
F1722_4_A_3,4,A,3,F17,2022-02-21,27,5,NA
F1722_4_A_3,4,A,3,F17,2022-02-21,32,5,NA
F1722_4_A_3,4,A,3,F17,2022-02-21,37,5,NA
F1722_4_A_3,4,A,3,F17,2022-02-21,42,5,NA
F1722_4_A_3,4,A,3,F17,2022-02-21,47,5,NA
F1722_4_A_30,4,A,30,F17,2022-02-21,2,5,NA
F1722_4_A_30,4,A,30,F17,2022-02-21,7,5,NA
F1722_4_A_30,4,A,30,F17,2022-02-21,12,5,NA
F1722_4_A_30,4,A,30,F17,2022-02-21,17,5,NA
F1722_4_A_30,4,A,30,F17,2022-02-21,22,5,NA
F1722_4_A_30,4,A,30,F17,2022-02-21,27,5,NA
F1722_4_A_30,4,A,30,F17,2022-02-21,32,5,NA
F1722_4_A_30,4,A,30,F17,2022-02-21,37,5,NA
F1722_4_A_30,4,A,30,F17,2022-02-21,42,5,NA
F1722_4_A_30,4,A,30,F17,2022-02-21,47,5,NA
F1722_4_A_4,4,A,4,F17,2022-02-21,2,5,NA
F1722_4_A_4,4,A,4,F17,2022-02-21,7,5,NA
F1722_4_A_4,4,A,4,F17,2022-02-21,12,5,NA
F1722_4_A_4,4,A,4,F17,2022-02-21,17,5,NA
F1722_4_A_4,4,A,4,F17,2022-02-21,22,5,NA
F1722_4_A_4,4,A,4,F17,2022-02-21,27,5,NA
F1722_4_A_4,4,A,4,F17,2022-02-21,32,5,NA
F1722_4_A_4,4,A,4,F17,2022-02-21,37,5,NA
F1722_4_A_4,4,A,4,F17,2022-02-21,42,5,NA
F1722_4_A_4,4,A,4,F17,2022-02-21,47,5,NA
F1722_4_A_5,4,A,5,F17,2022-02-21,2,5,NA
F1722_4_A_5,4,A,5,F17,2022-02-21,7,5,NA
F1722_4_A_5,4,A,5,F17,2022-02-21,12,5,NA
F1722_4_A_5,4,A,5,F17,2022-02-21,17,5,NA
F1722_4_A_5,4,A,5,F17,2022-02-21,22,5,NA
F1722_4_A_5,4,A,5,F17,2022-02-21,27,5,NA
F1722_4_A_5,4,A,5,F17,2022-02-21,32,5,NA
F1722_4_A_5,4,A,5,F17,2022-02-21,37,5,NA
F1722_4_A_5,4,A,5,F17,2022-02-21,42,5,NA
F1722_4_A_5,4,A,5,F17,2022-02-21,47,5,NA
F1722_4_A_6,4,A,6,F17,2022-02-21,2,5,NA
F1722_4_A_6,4,A,6,F17,2022-02-21,7,5,NA
F1722_4_A_6,4,A,6,F17,2022-02-21,12,5,NA
F1722_4_A_6,4,A,6,F17,2022-02-21,17,5,NA
F1722_4_A_6,4,A,6,F17,2022-02-21,22,5,NA
F1722_4_A_6,4,A,6,F17,2022-02-21,27,5,NA
F1722_4_A_6,4,A,6,F17,2022-02-21,32,5,NA
F1722_4_A_6,4,A,6,F17,2022-02-21,37,5,NA
F1722_4_A_6,4,A,6,F17,2022-02-21,42,5,NA
F1722_4_A_6,4,A,6,F17,2022-02-21,47,5,NA
F1722_4_A_7,4,A,7,F17,2022-02-21,2,5,NA
F1722_4_A_7,4,A,7,F17,2022-02-21,7,5,NA
F1722_4_A_7,4,A,7,F17,2022-02-21,12,5,NA
F1722_4_A_7,4,A,7,F17,2022-02-21,17,5,NA
F1722_4_A_7,4,A,7,F17,2022-02-21,22,5,NA
F1722_4_A_7,4,A,7,F17,2022-02-21,27,5,NA
F1722_4_A_7,4,A,7,F17,2022-02-21,32,5,NA
F1722_4_A_7,4,A,7,F17,2022-02-21,37,5,NA
F1722_4_A_7,4,A,7,F17,2022-02-21,42,5,NA
F1722_4_A_7,4,A,7,F17,2022-02-21,47,5,NA
F1722_4_A_8,4,A,8,F17,2022-02-21,2,5,NA
F1722_4_A_8,4,A,8,F17,2022-02-21,7,5,NA
F1722_4_A_8,4,A,8,F17,2022-02-21,12,5,NA
F1722_4_A_8,4,A,8,F17,2022-02-21,17,5,NA
F1722_4_A_8,4,A,8,F17,2022-02-21,22,5,NA
F1722_4_A_8,4,A,8,F17,2022-02-21,27,5,NA
F1722_4_A_8,4,A,8,F17,2022-02-21,32,5,NA
F1722_4_A_8,4,A,8,F17,2022-02-21,37,5,NA
F1722_4_A_8,4,A,8,F17,2022-02-21,42,5,NA
F1722_4_A_8,4,A,8,F17,2022-02-21,47,5,NA
F1722_4_A_9,4,A,9,F17,2022-02-21,2,5,NA
F1722_4_A_9,4,A,9,F17,2022-02-21,7,5,NA
F1722_4_A_9,4,A,9,F17,2022-02-21,12,5,NA
F1722_4_A_9,4,A,9,F17,2022-02-21,17,5,NA
F1722_4_A_9,4,A,9,F17,2022-02-21,22,5,NA
F1722_4_A_9,4,A,9,F17,2022-02-21,27,5,NA
F1722_4_A_9,4,A,9,F17,2022-02-21,32,5,NA
F1722_4_A_9,4,A,9,F17,2022-02-21,37,5,NA
F1722_4_A_9,4,A,9,F17,2022-02-21,42,5,NA
F1722_4_A_9,4,A,9,F17,2022-02-21,47,5,NA
F1722_4_B_1,4,B,1,F17,2022-02-21,3,5,NA
F1722_4_B_1,4,B,1,F17,2022-02-21,8,5,NA
F1722_4_B_1,4,B,1,F17,2022-02-21,13,5,NA
F1722_4_B_1,4,B,1,F17,2022-02-21,18,5,NA
F1722_4_B_1,4,B,1,F17,2022-02-21,23,5,NA
F1722_4_B_1,4,B,1,F17,2022-02-21,28,5,NA
F1722_4_B_1,4,B,1,F17,2022-02-21,33,5,NA
F1722_4_B_1,4,B,1,F17,2022-02-21,38,5,NA
F1722_4_B_1,4,B,1,F17,2022-02-21,43,5,NA
F1722_4_B_1,4,B,1,F17,2022-02-21,48,5,NA
F1722_4_B_2,4,B,2,F17,2022-02-21,3,5,NA
F1722_4_B_2,4,B,2,F17,2022-02-21,8,5,NA
F1722_4_B_2,4,B,2,F17,2022-02-21,13,5,NA
F1722_4_B_2,4,B,2,F17,2022-02-21,18,5,NA
F1722_4_B_2,4,B,2,F17,2022-02-21,23,5,NA
F1722_4_B_2,4,B,2,F17,2022-02-21,28,5,NA
F1722_4_B_2,4,B,2,F17,2022-02-21,33,5,NA
F1722_4_B_2,4,B,2,F17,2022-02-21,38,5,NA
F1722_4_B_2,4,B,2,F17,2022-02-21,43,5,NA
F1722_4_B_2,4,B,2,F17,2022-02-21,48,5,NA
F1722_4_B_3,4,B,3,F17,2022-02-21,3,5,NA
F1722_4_B_3,4,B,3,F17,2022-02-21,8,5,NA
F1722_4_B_3,4,B,3,F17,2022-02-21,13,5,NA
F1722_4_B_3,4,B,3,F17,2022-02-21,18,5,NA
F1722_4_B_3,4,B,3,F17,2022-02-21,23,5,NA
F1722_4_B_3,4,B,3,F17,2022-02-21,28,5,NA
F1722_4_B_3,4,B,3,F17,2022-02-21,33,5,NA
F1722_4_B_3,4,B,3,F17,2022-02-21,38,5,NA
F1722_4_B_3,4,B,3,F17,2022-02-21,43,5,NA
F1722_4_B_3,4,B,3,F17,2022-02-21,48,5,NA
F1722_4_B_4,4,B,4,F17,2022-02-21,3,5,NA
F1722_4_B_4,4,B,4,F17,2022-02-21,8,5,NA
F1722_4_B_4,4,B,4,F17,2022-02-21,13,5,NA
F1722_4_B_4,4,B,4,F17,2022-02-21,18,5,NA
F1722_4_B_4,4,B,4,F17,2022-02-21,23,5,NA
F1722_4_B_4,4,B,4,F17,2022-02-21,28,5,NA
F1722_4_B_4,4,B,4,F17,2022-02-21,33,5,NA
F1722_4_B_4,4,B,4,F17,2022-02-21,38,5,NA
F1722_4_B_4,4,B,4,F17,2022-02-21,43,5,NA
F1722_4_B_4,4,B,4,F17,2022-02-21,48,5,NA
F1722_5_A_1,5,A,1,F17,2022-03-07,2,6,NA
F1722_5_A_1,5,A,1,F17,2022-03-07,7,6,NA
F1722_5_A_1,5,A,1,F17,2022-03-07,12,6,NA
F1722_5_A_1,5,A,1,F17,2022-03-07,17,6,NA
F1722_5_A_1,5,A,1,F17,2022-03-07,22,6,NA
F1722_5_A_1,5,A,1,F17,2022-03-07,27,6,NA
F1722_5_A_1,5,A,1,F17,2022-03-07,32,6,NA
F1722_5_A_1,5,A,1,F17,2022-03-07,37,6,NA
F1722_5_A_1,5,A,1,F17,2022-03-07,42,6,NA
F1722_5_A_1,5,A,1,F17,2022-03-07,47,6,NA
F1722_5_A_10,5,A,10,F17,2022-03-07,2,6,NA
F1722_5_A_10,5,A,10,F17,2022-03-07,7,6,NA
F1722_5_A_10,5,A,10,F17,2022-03-07,12,6,NA
F1722_5_A_10,5,A,10,F17,2022-03-07,17,6,NA
F1722_5_A_10,5,A,10,F17,2022-03-07,22,6,NA
F1722_5_A_10,5,A,10,F17,2022-03-07,27,6,NA
F1722_5_A_10,5,A,10,F17,2022-03-07,32,6,NA
F1722_5_A_10,5,A,10,F17,2022-03-07,37,6,NA
F1722_5_A_10,5,A,10,F17,2022-03-07,42,6,NA
F1722_5_A_10,5,A,10,F17,2022-03-07,47,6,NA
F1722_5_A_11,5,A,11,F17,2022-03-07,2,6,NA
F1722_5_A_11,5,A,11,F17,2022-03-07,7,6,NA
F1722_5_A_11,5,A,11,F17,2022-03-07,12,6,NA
F1722_5_A_11,5,A,11,F17,2022-03-07,17,6,NA
F1722_5_A_11,5,A,11,F17,2022-03-07,22,6,NA
F1722_5_A_11,5,A,11,F17,2022-03-07,27,6,NA
F1722_5_A_11,5,A,11,F17,2022-03-07,32,6,NA
F1722_5_A_11,5,A,11,F17,2022-03-07,37,6,NA
F1722_5_A_11,5,A,11,F17,2022-03-07,42,6,NA
F1722_5_A_11,5,A,11,F17,2022-03-07,47,6,NA
F1722_5_A_12,5,A,12,F17,2022-03-07,2,6,NA
F1722_5_A_12,5,A,12,F17,2022-03-07,7,6,NA
F1722_5_A_12,5,A,12,F17,2022-03-07,12,6,NA
F1722_5_A_12,5,A,12,F17,2022-03-07,17,6,NA
F1722_5_A_12,5,A,12,F17,2022-03-07,22,6,NA
F1722_5_A_12,5,A,12,F17,2022-03-07,27,6,NA
F1722_5_A_12,5,A,12,F17,2022-03-07,32,6,NA
F1722_5_A_12,5,A,12,F17,2022-03-07,37,6,NA
F1722_5_A_12,5,A,12,F17,2022-03-07,42,6,NA
F1722_5_A_12,5,A,12,F17,2022-03-07,47,6,NA
F1722_5_A_13,5,A,13,F17,2022-03-07,2,6,NA
F1722_5_A_13,5,A,13,F17,2022-03-07,7,6,NA
F1722_5_A_13,5,A,13,F17,2022-03-07,12,6,NA
F1722_5_A_13,5,A,13,F17,2022-03-07,17,6,NA
F1722_5_A_13,5,A,13,F17,2022-03-07,22,6,NA
F1722_5_A_13,5,A,13,F17,2022-03-07,27,6,NA
F1722_5_A_13,5,A,13,F17,2022-03-07,32,6,NA
F1722_5_A_13,5,A,13,F17,2022-03-07,37,6,NA
F1722_5_A_13,5,A,13,F17,2022-03-07,42,6,NA
F1722_5_A_13,5,A,13,F17,2022-03-07,47,6,NA
F1722_5_A_14,5,A,14,F17,2022-03-07,2,6,NA
F1722_5_A_14,5,A,14,F17,2022-03-07,7,6,NA
F1722_5_A_14,5,A,14,F17,2022-03-07,12,6,NA
F1722_5_A_14,5,A,14,F17,2022-03-07,17,6,NA
F1722_5_A_14,5,A,14,F17,2022-03-07,22,6,NA
F1722_5_A_14,5,A,14,F17,2022-03-07,27,6,NA
F1722_5_A_14,5,A,14,F17,2022-03-07,32,6,NA
F1722_5_A_14,5,A,14,F17,2022-03-07,37,6,NA
F1722_5_A_14,5,A,14,F17,2022-03-07,42,6,NA
F1722_5_A_14,5,A,14,F17,2022-03-07,47,6,NA
F1722_5_A_15,5,A,15,F17,2022-03-07,2,6,NA
F1722_5_A_15,5,A,15,F17,2022-03-07,7,6,NA
F1722_5_A_15,5,A,15,F17,2022-03-07,12,6,NA
F1722_5_A_15,5,A,15,F17,2022-03-07,17,6,NA
F1722_5_A_15,5,A,15,F17,2022-03-07,22,6,NA
F1722_5_A_15,5,A,15,F17,2022-03-07,27,6,NA
F1722_5_A_15,5,A,15,F17,2022-03-07,32,6,NA
F1722_5_A_15,5,A,15,F17,2022-03-07,37,6,NA
F1722_5_A_15,5,A,15,F17,2022-03-07,42,6,NA
F1722_5_A_15,5,A,15,F17,2022-03-07,47,6,NA
F1722_5_A_16,5,A,16,F17,2022-03-07,2,6,NA
F1722_5_A_16,5,A,16,F17,2022-03-07,7,6,NA
F1722_5_A_16,5,A,16,F17,2022-03-07,12,6,NA
F1722_5_A_16,5,A,16,F17,2022-03-07,17,6,NA
F1722_5_A_16,5,A,16,F17,2022-03-07,22,6,NA
F1722_5_A_16,5,A,16,F17,2022-03-07,27,6,NA
F1722_5_A_16,5,A,16,F17,2022-03-07,32,6,NA
F1722_5_A_16,5,A,16,F17,2022-03-07,37,6,NA
F1722_5_A_16,5,A,16,F17,2022-03-07,42,6,NA
F1722_5_A_16,5,A,16,F17,2022-03-07,47,6,NA
F1722_5_A_17,5,A,17,F17,2022-03-07,2,6,NA
F1722_5_A_17,5,A,17,F17,2022-03-07,7,6,NA
F1722_5_A_17,5,A,17,F17,2022-03-07,12,6,NA
F1722_5_A_17,5,A,17,F17,2022-03-07,17,6,NA
F1722_5_A_17,5,A,17,F17,2022-03-07,22,6,NA
F1722_5_A_17,5,A,17,F17,2022-03-07,27,6,NA
F1722_5_A_17,5,A,17,F17,2022-03-07,32,6,NA
F1722_5_A_17,5,A,17,F17,2022-03-07,37,6,NA
F1722_5_A_17,5,A,17,F17,2022-03-07,42,6,NA
F1722_5_A_17,5,A,17,F17,2022-03-07,47,6,NA
F1722_5_A_18,5,A,18,F17,2022-03-07,2,6,NA
F1722_5_A_18,5,A,18,F17,2022-03-07,7,6,NA
F1722_5_A_18,5,A,18,F17,2022-03-07,12,6,NA
F1722_5_A_18,5,A,18,F17,2022-03-07,17,6,NA
F1722_5_A_18,5,A,18,F17,2022-03-07,22,6,NA
F1722_5_A_18,5,A,18,F17,2022-03-07,27,6,NA
F1722_5_A_18,5,A,18,F17,2022-03-07,32,6,NA
F1722_5_A_18,5,A,18,F17,2022-03-07,37,6,NA
F1722_5_A_18,5,A,18,F17,2022-03-07,42,6,NA
F1722_5_A_18,5,A,18,F17,2022-03-07,47,6,NA
F1722_5_A_19,5,A,19,F17,2022-03-07,2,6,NA
F1722_5_A_19,5,A,19,F17,2022-03-07,7,6,NA
F1722_5_A_19,5,A,19,F17,2022-03-07,12,6,NA
F1722_5_A_19,5,A,19,F17,2022-03-07,17,6,NA
F1722_5_A_19,5,A,19,F17,2022-03-07,22,6,NA
F1722_5_A_19,5,A,19,F17,2022-03-07,27,6,NA
F1722_5_A_19,5,A,19,F17,2022-03-07,32,6,NA
F1722_5_A_19,5,A,19,F17,2022-03-07,37,6,NA
F1722_5_A_19,5,A,19,F17,2022-03-07,42,6,NA
F1722_5_A_19,5,A,19,F17,2022-03-07,47,6,NA
F1722_5_A_2,5,A,2,F17,2022-03-07,2,6,NA
F1722_5_A_2,5,A,2,F17,2022-03-07,7,6,NA
F1722_5_A_2,5,A,2,F17,2022-03-07,12,6,NA
F1722_5_A_2,5,A,2,F17,2022-03-07,17,6,NA
F1722_5_A_2,5,A,2,F17,2022-03-07,22,6,NA
F1722_5_A_2,5,A,2,F17,2022-03-07,27,6,NA
F1722_5_A_2,5,A,2,F17,2022-03-07,32,6,NA
F1722_5_A_2,5,A,2,F17,2022-03-07,37,6,NA
F1722_5_A_2,5,A,2,F17,2022-03-07,42,6,NA
F1722_5_A_2,5,A,2,F17,2022-03-07,47,6,NA
F1722_5_A_3,5,A,3,F17,2022-03-07,2,6,NA
F1722_5_A_3,5,A,3,F17,2022-03-07,7,6,NA
F1722_5_A_3,5,A,3,F17,2022-03-07,12,6,NA
F1722_5_A_3,5,A,3,F17,2022-03-07,17,6,NA
F1722_5_A_3,5,A,3,F17,2022-03-07,22,6,NA
F1722_5_A_3,5,A,3,F17,2022-03-07,27,6,NA
F1722_5_A_3,5,A,3,F17,2022-03-07,32,6,NA
F1722_5_A_3,5,A,3,F17,2022-03-07,37,6,NA
F1722_5_A_3,5,A,3,F17,2022-03-07,42,6,NA
F1722_5_A_3,5,A,3,F17,2022-03-07,47,6,NA
F1722_5_A_4,5,A,4,F17,2022-03-07,2,6,NA
F1722_5_A_4,5,A,4,F17,2022-03-07,7,6,NA
F1722_5_A_4,5,A,4,F17,2022-03-07,12,6,NA
F1722_5_A_4,5,A,4,F17,2022-03-07,17,6,NA
F1722_5_A_4,5,A,4,F17,2022-03-07,22,6,NA
F1722_5_A_4,5,A,4,F17,2022-03-07,27,6,NA
F1722_5_A_4,5,A,4,F17,2022-03-07,32,6,NA
F1722_5_A_4,5,A,4,F17,2022-03-07,37,6,NA
F1722_5_A_4,5,A,4,F17,2022-03-07,42,6,NA
F1722_5_A_4,5,A,4,F17,2022-03-07,47,6,NA
F1722_5_A_5,5,A,5,F17,2022-03-07,2,6,NA
F1722_5_A_5,5,A,5,F17,2022-03-07,7,6,NA
F1722_5_A_5,5,A,5,F17,2022-03-07,12,6,NA
F1722_5_A_5,5,A,5,F17,2022-03-07,17,6,NA
F1722_5_A_5,5,A,5,F17,2022-03-07,22,6,NA
F1722_5_A_5,5,A,5,F17,2022-03-07,27,6,NA
F1722_5_A_5,5,A,5,F17,2022-03-07,32,6,NA
F1722_5_A_5,5,A,5,F17,2022-03-07,37,6,NA
F1722_5_A_5,5,A,5,F17,2022-03-07,42,6,NA
